"","studygroup","pellgrant","science","socsci","specificity","constructiveness","positivity","whitestudent","female","relgrade","femalefaculty","facultygrades","yrs_experience","class_size","student_num"
"895",2,0,0,0,4,3.66666674613953,3.33333325386047,1,0,0.862745106220245,1,0.928719162940979,1,4,440
"896",2,0,0,0,3.66666674613953,4,3.33333325386047,0,1,1.12485933303833,1,0.928719162940979,1,1,1347
"897",1,0,0,0,3.33333325386047,2.33333325386047,4.66666650772095,1,0,0.949640274047852,1,0.928719162940979,1,4,1395
"898",3,0,0,0,3,3,2.33333325386047,1,0,0.923076927661896,1,0.928719162940979,1,4,492
"899",1,0,0,0,3,3.33333325386047,4,1,1,0.904109597206116,1,0.928719162940979,1,4,638
"900",3,0,0,0,1,1.66666662693024,4.33333349227905,1,1,0.875912427902222,1,0.928719162940979,1,4,607
"901",2,0,0,0,2.33333325386047,2.33333325386047,3.33333325386047,1,0,NA,1,0.928719162940979,1,4,1203
"902",2,0,0,0,2.33333325386047,2.33333325386047,5,1,0,0.857142865657806,1,0.928719162940979,1,1,936
"903",1,0,0,0,3.66666674613953,2.33333325386047,4.33333349227905,1,1,1.00680267810822,1,0.928719162940979,1,4,301
"904",1,1,0,0,4.33333349227905,3,5,1,1,0.942675173282623,1,0.928719162940979,1,4,513
"905",3,0,0,0,3.66666674613953,3,5,1,1,0.942675173282623,1,0.928719162940979,1,1,826
"906",1,0,0,0,3.66666674613953,2.33333325386047,5,0,1,1,1,0.928719162940979,1,4,68
"907",2,0,0,0,4.33333349227905,4,2.33333325386047,1,0,0.875912427902222,1,0.928719162940979,1,1,132
"908",1,0,0,0,4,3.66666674613953,3,1,1,NA,1,0.928719162940979,1,4,1397
"909",2,1,0,0,2.66666674613953,2.33333325386047,4.33333349227905,0,1,1.19976007938385,1,0.928719162940979,1,4,333
"910",1,0,0,0,2.66666674613953,2,4.33333349227905,1,1,0.833333313465118,1,0.928719162940979,1,4,681
"911",2,0,0,0,3.33333325386047,3.66666674613953,3.33333325386047,1,0,0.833333313465118,1,0.928719162940979,1,4,50
"912",2,0,0,0,3.66666674613953,3,4,1,1,0.942857146263123,1,0.928719162940979,1,1,168
"913",2,0,0,0,3.33333325386047,2,4.66666650772095,1,1,1,1,0.928719162940979,1,4,925
"914",1,0,0,0,4,3,5,0,1,1.04575169086456,1,0.928719162940979,1,1,419
"915",3,0,0,0,3.66666674613953,2.66666674613953,5,0,0,1.01910829544067,1,0.928719162940979,1,1,841
"916",2,1,0,0,4,3.33333325386047,4,0,1,0.800000011920929,1,0.928719162940979,1,4,319
"917",1,0,0,0,4,2.66666674613953,5,1,0,1.12485933303833,1,0.928719162940979,1,1,1118
"918",2,0,0,0,3.33333325386047,3,4,1,0,1.16504859924316,1,0.928719162940979,1,1,1183
"919",2,0,0,0,2,2,5,0,0,NA,1,0.928719162940979,1,1,1216
"920",2,0,0,0,4,2.33333325386047,5,1,0,0.961038947105408,1,0.928719162940979,1,4,259
"921",2,0,0,0,4,2.33333325386047,1,1,0,0.980132460594177,1,0.928719162940979,1,4,238
"922",1,0,0,0,3,3,3.33333325386047,1,1,NA,1,0.928719162940979,1,4,1388
"923",3,0,0,0,3.33333325386047,2.66666674613953,4,0,0,0.835137665271759,1,0.928719162940979,1,4,508
"924",2,0,0,0,4.33333349227905,3,3.33333325386047,1,1,1.08843541145325,1,0.928719162940979,1,4,700
"925",2,0,0,0,3.66666674613953,4.33333349227905,3.33333325386047,1,0,0.961038947105408,1,0.928719162940979,1,4,409
"926",1,1,0,0,3.33333325386047,2.66666674613953,5,0,0,0.77142858505249,1,0.928719162940979,1,1,414
"927",3,1,0,0,4,3.66666674613953,3,1,1,1.00680267810822,1,0.928719162940979,1,4,566
"928",1,0,0,0,4,4,3,1,1,0.875912427902222,1,0.928719162940979,1,4,1418
"929",2,0,0,0,1,1.66666662693024,3,1,0,0.902255654335022,1,0.928719162940979,1,4,602
"930",3,0,0,0,2.66666674613953,2,5,1,1,0.818107426166534,1,0.928719162940979,1,1,46
"931",1,1,0,0,2.66666674613953,2.66666674613953,5,0,0,0,1,0.928719162940979,1,1,755
"932",1,0,0,0,2.33333325386047,2,5,1,0,0.895819544792175,1,0.928719162940979,1,4,1161
"933",1,0,0,0,3,3,4,0,1,0.986666679382324,1,0.928719162940979,1,4,527
"934",3,0,0,0,3,2.33333325386047,5,0,0,1.02777779102325,1,0.928719162940979,1,4,484
"935",3,1,0,0,2.33333325386047,2.33333325386047,2.66666674613953,1,0,0.942857146263123,1,0.928719162940979,1,4,1364
"936",3,0,0,0,1.66666662693024,1.66666662693024,5,0,1,0.923076927661896,1,0.928719162940979,1,4,1147
"937",1,0,1,0,3,2.66666674613953,3.66666674613953,1,1,0.847457647323608,1,0.916970372200012,3,3,1338
"938",1,0,1,0,4,3.33333325386047,5,0,1,1,1,0.916970372200012,3,4,149
"939",2,0,1,0,3,3,3,1,1,0.824427485466003,1,0.916970372200012,3,4,624
"940",2,0,1,0,1.66666662693024,2.33333325386047,3,1,1,0.65040647983551,1,0.916970372200012,3,4,724
"941",1,0,1,0,5,4,3,1,1,0.958797633647919,1,0.916970372200012,3,4,659
"942",1,0,1,0,4.33333349227905,3,3.66666674613953,1,1,1,1,0.916970372200012,3,4,412
"943",3,0,1,0,4.66666650772095,3.33333325386047,1.66666662693024,0,1,1.03937005996704,1,0.916970372200012,3,3,569
"944",2,0,1,0,3,3.66666674613953,3.33333325386047,0,1,1.06382977962494,1,0.916970372200012,3,3,1096
"945",1,0,1,0,4,4.33333349227905,4,1,1,0.942675173282623,1,0.916970372200012,3,3,1071
"946",3,0,1,0,2.66666674613953,2,5,1,0,1.02777779102325,1,0.916970372200012,3,4,766
"947",2,0,1,0,1.66666662693024,1.66666662693024,4.66666650772095,0,0,0.824427485466003,1,0.916970372200012,3,3,649
"948",2,0,1,0,2,3.66666674613953,4,0,1,1.02564108371735,1,0.916970372200012,3,1,1184
"949",3,0,1,0,4.66666650772095,3.33333325386047,4.33333349227905,1,1,0.843644559383392,1,0.916970372200012,3,4,557
"950",1,0,1,0,3.66666674613953,3,4.33333349227905,1,1,0.904109597206116,1,0.916970372200012,3,4,563
"951",2,0,1,0,3.66666674613953,2.33333325386047,4.66666650772095,1,1,0.961038947105408,1,0.916970372200012,3,4,518
"952",2,0,1,0,3.66666674613953,2.33333325386047,5,1,1,0.961038947105408,1,0.916970372200012,3,4,736
"953",1,0,1,0,2.66666674613953,2.33333325386047,5,0,1,0.809523820877075,1,0.916970372200012,3,4,616
"954",2,0,1,0,3,3,5,1,1,0.904109597206116,1,0.916970372200012,3,4,667
"955",3,0,1,0,1,1.66666662693024,3.33333325386047,0,1,NA,1,0.916970372200012,3,4,792
"956",1,0,1,0,4.33333349227905,3,5,1,1,1.01910829544067,1,0.916970372200012,3,4,717
"957",1,0,1,0,3,2.66666674613953,4,0,1,1.00680267810822,1,0.916970372200012,3,3,799
"958",1,1,1,0,4,3.66666674613953,4,0,1,0.857142865657806,1,0.916970372200012,3,4,381
"959",1,0,1,0,2.66666674613953,2.66666674613953,5,1,1,0.964285731315613,1,0.916970372200012,3,1,1227
"960",1,0,1,0,3.66666674613953,2.33333325386047,1,1,1,0.893203854560852,1,0.916970372200012,3,3,808
"961",3,0,1,0,2,2,4.33333349227905,0,0,0.937896072864532,1,0.916970372200012,3,3,400
"962",1,0,1,0,4.66666650772095,4.66666650772095,2.33333325386047,1,1,0.879999995231628,1,0.916970372200012,3,3,1199
"963",2,0,1,0,1,1.66666662693024,5,0,0,0.963503658771515,1,0.916970372200012,3,4,497
"964",3,0,1,0,4.66666650772095,3,4,0,1,0.948717951774597,1,0.916970372200012,3,3,1184
"965",2,1,1,0,3.66666674613953,3,4,0,1,0.961038947105408,1,0.916970372200012,3,3,542
"966",1,1,1,0,4.33333349227905,4.33333349227905,3,0,1,0.857142865657806,1,0.916970372200012,3,3,918
"967",2,0,1,0,5,4.33333349227905,2,1,1,0.961038947105408,1,0.916970372200012,3,3,1231
"968",1,0,1,0,3.33333325386047,2.33333325386047,4.66666650772095,1,1,0.835137665271759,1,0.916970372200012,3,4,733
"969",1,0,1,0,3.66666674613953,3.33333325386047,4,1,0,0.958797633647919,1,0.916970372200012,3,3,493
"970",1,0,1,0,4.66666650772095,4,2.66666674613953,1,1,0.862745106220245,1,0.916970372200012,3,3,856
"971",3,1,1,0,4,4.33333349227905,3.33333325386047,0,0,1.03904283046722,1,0.916970372200012,3,3,1318
"972",3,0,1,0,4,3.33333325386047,4.33333349227905,1,1,0.942675173282623,1,0.916970372200012,3,4,472
"973",1,0,1,0,4.66666650772095,4,2,1,1,0.949640274047852,1,0.916970372200012,3,3,435
"974",2,0,1,0,2.33333325386047,2.33333325386047,4.66666650772095,0,1,1.01538455486298,1,0.916970372200012,3,4,67
"975",2,0,1,0,1.66666662693024,1.66666662693024,3,0,0,0.773109257221222,1,0.916970372200012,3,4,371
"976",2,0,1,0,5,4,1.66666662693024,1,1,0.839160859584808,1,0.916970372200012,3,3,571
"977",2,1,1,0,4.33333349227905,4,4,0,1,0.963503658771515,1,0.916970372200012,3,3,662
"978",1,0,1,0,5,4.66666650772095,3.33333325386047,1,0,0.857142865657806,1,0.916970372200012,3,4,503
"979",3,1,1,0,1.66666662693024,2,5,0,1,1.00680267810822,1,0.916970372200012,3,3,645
"980",3,0,1,0,3,2.33333325386047,5,1,1,1,1,0.916970372200012,3,4,98
"981",3,0,1,0,3,2.66666674613953,5,1,1,0.862745106220245,1,0.916970372200012,3,4,689
"982",1,0,1,0,4.33333349227905,1.66666662693024,5,0,1,0.730158686637878,1,0.916970372200012,3,4,750
"983",2,0,1,0,2,2.33333325386047,5,0,1,0.970588207244873,1,0.916970372200012,3,4,738
"984",1,1,1,0,2.33333325386047,2.33333325386047,3,1,1,0.839160859584808,1,0.916970372200012,3,4,778
"985",3,0,1,0,3.33333325386047,3,4,1,0,0.902255654335022,1,0.916970372200012,3,3,850
"986",2,0,1,0,4.33333349227905,4,4.33333349227905,0,1,1.03896105289459,1,0.916970372200012,3,3,1196
"987",2,0,1,0,3.66666674613953,2.33333325386047,5,1,1,1.04058277606964,1,0.916970372200012,3,4,115
"988",2,0,1,0,4.66666650772095,4.33333349227905,3.33333325386047,1,1,1,1,0.916970372200012,3,3,1401
"989",3,0,1,0,2,2.33333325386047,5,1,0,0.961038947105408,1,0.916970372200012,3,4,718
"990",3,0,1,0,4.33333349227905,3.66666674613953,3,1,1,0.765957474708557,1,0.916970372200012,3,4,1415
"991",2,1,1,0,2.66666674613953,3,3,0,1,1.07142853736877,1,0.916970372200012,3,3,959
"992",2,0,1,0,4.66666650772095,3.33333325386047,1.66666662693024,0,0,0.788321197032928,1,0.916970372200012,3,4,836
"993",1,0,1,0,3.66666674613953,2.66666674613953,5,1,1,0.986666679382324,1,0.916970372200012,3,3,693
"994",3,0,1,0,3,3.66666674613953,4.33333349227905,0,1,0.961038947105408,1,0.916970372200012,3,1,1196
"995",1,1,1,0,3.33333325386047,4.33333349227905,3.66666674613953,0,1,0.897959172725677,1,0.916970372200012,3,3,674
"996",3,0,1,0,4,4,4,0,1,0.816326558589935,1,0.916970372200012,3,3,1152
"997",1,1,1,0,5,3,5,0,0,0.82781457901001,1,0.916970372200012,3,4,415
"998",3,0,1,0,5,3.33333325386047,5,1,1,1.01807069778442,1,0.916970372200012,3,3,473
"999",3,0,1,0,3.66666674613953,4.33333349227905,3.33333325386047,0,1,0.973684251308441,1,0.916970372200012,3,3,1319
"1000",3,0,1,0,4.66666650772095,2.66666674613953,1,1,1,0.435073614120483,1,0.916970372200012,3,4,954
"1001",1,0,1,0,4.33333349227905,3.33333325386047,5,0,1,1,1,0.816590487957001,3,4,81
"1002",2,0,1,0,3.66666674613953,3.33333325386047,4.33333349227905,1,1,0.934050381183624,1,0.816590487957001,3,4,106
"1003",2,0,1,0,4.33333349227905,4,4.33333349227905,1,1,1.01910829544067,1,0.816590487957001,3,4,270
"1004",1,0,1,0,2,2,5,1,1,0.986666679382324,1,0.816590487957001,3,4,790
"1005",2,0,1,0,1.33333337306976,1.66666662693024,5,0,1,1.05960261821747,1,0.816590487957001,3,1,1196
"1006",2,0,1,0,2.66666674613953,2.33333325386047,3.66666674613953,1,1,0.643356621265411,1,0.816590487957001,3,4,641
"1007",2,0,1,0,4.33333349227905,3.66666674613953,2,1,1,0.902255654335022,1,0.816590487957001,3,4,128
"1008",1,0,1,0,3.33333325386047,3.66666674613953,4.33333349227905,1,0,1.15107917785645,1,0.816590487957001,3,4,1395
"1009",1,0,1,0,4,2.33333325386047,4.33333349227905,1,1,0.800000011920929,1,0.816590487957001,3,4,688
"1010",3,0,1,0,2.66666674613953,3.33333325386047,2,1,1,0.607142865657806,1,0.816590487957001,3,4,246
"1011",2,0,1,0,3.66666674613953,3.66666674613953,1,1,1,0.297872334718704,1,0.816590487957001,3,4,257
"1012",1,0,1,0,1.33333337306976,1.66666662693024,5,0,1,1,1,0.816590487957001,3,1,1184
"1013",1,0,1,0,3.33333325386047,2.66666674613953,2.66666674613953,1,1,1.00680267810822,1,0.816590487957001,3,4,245
"1014",3,0,1,0,1,1.66666662693024,5,1,1,0.942675173282623,1,0.816590487957001,3,4,354
"1015",1,0,1,0,3.66666674613953,3.33333325386047,4.33333349227905,0,1,0.816326558589935,1,0.816590487957001,3,4,229
"1016",3,0,1,0,2.33333325386047,2.33333325386047,5,1,0,0.961038947105408,1,0.816590487957001,3,4,97
"1017",1,1,1,0,3.66666674613953,4,3.66666674613953,0,1,0,1,0.816590487957001,3,4,334
"1018",2,0,1,0,3,2.33333325386047,4.33333349227905,1,1,1.01807069778442,1,0.816590487957001,3,4,121
"1019",1,0,1,0,4,3,5,0,1,0.942857146263123,1,0.816590487957001,3,4,657
"1020",1,0,1,0,4,3,5,0,1,0.816326558589935,1,0.816590487957001,3,4,119
"1021",2,0,1,0,5,3.33333325386047,1.33333337306976,1,1,0.816326558589935,1,0.816590487957001,3,4,120
"1022",3,0,1,0,4.33333349227905,3,1,1,1,1,1,0.816590487957001,3,4,480
"1023",3,0,1,0,2.66666674613953,2.33333325386047,2.33333325386047,1,1,0.724409461021423,1,0.816590487957001,3,4,191
"1024",3,1,1,0,2.33333325386047,2.66666674613953,1.33333337306976,0,0,0.830769240856171,1,0.816590487957001,3,4,548
"1025",1,0,1,0,3.66666674613953,3.33333325386047,3.33333325386047,1,1,1.01910829544067,1,0.816590487957001,3,4,278
"1026",2,0,1,0,3.33333325386047,2.33333325386047,5,1,1,0.561983466148376,1,0.816590487957001,3,4,605
"1027",1,1,1,0,2.33333325386047,2.33333325386047,5,0,1,0.689655184745789,1,0.816590487957001,3,4,310
"1028",2,0,1,0,4.33333349227905,3,1,0,1,0.49635037779808,1,0.816590487957001,3,4,179
"1029",3,0,1,0,1.33333337306976,1.66666662693024,5,0,1,0,1,0.816590487957001,3,4,290
"1030",2,0,1,0,3,2.66666674613953,5,1,1,0.982735753059387,1,0.816590487957001,3,4,100
"1031",2,0,1,0,1,1.66666662693024,5,0,1,1,1,0.816590487957001,3,4,1109
"1032",3,0,1,0,3.33333325386047,2.66666674613953,4.66666650772095,1,1,0.666666686534882,1,0.816590487957001,3,4,197
"1033",2,0,1,0,1.66666662693024,1.66666662693024,5,1,1,0.879999995231628,1,0.816590487957001,3,1,1227
"1034",3,1,1,0,3.33333325386047,2.66666674613953,1.33333337306976,0,1,0.805970191955566,1,0.816590487957001,3,4,316
"1035",1,1,1,0,2.66666674613953,2.66666674613953,5,0,0,1.08029198646545,1,0.816590487957001,3,4,358
"1036",2,1,1,0,4,4.33333349227905,3.33333325386047,0,1,0.970588207244873,1,0.816590487957001,3,4,537
"1037",1,0,1,0,3.33333325386047,2.33333325386047,4,1,1,0.812030076980591,1,0.816590487957001,3,4,162
"1038",3,0,1,0,4,3,2.33333325386047,1,1,0.788321197032928,1,0.816590487957001,3,4,707
"1039",3,0,1,0,4.66666650772095,3.66666674613953,4.33333349227905,0,1,NA,0,0.931582152843475,3,1,151
"1040",2,0,1,0,1.66666662693024,2.33333325386047,3,0,1,0.867924511432648,0,0.931582152843475,3,3,1282
"1041",3,0,1,0,4.33333349227905,3.33333325386047,4,0,0,0.857142865657806,0,0.931582152843475,3,3,47
"1042",2,0,1,0,4.66666650772095,3,5,1,1,1,0,0.931582152843475,3,3,107
"1043",2,0,1,0,2.33333325386047,2.66666674613953,5,1,0,NA,0,0.931582152843475,3,1,95
"1044",1,0,1,0,4.66666650772095,4,4.66666650772095,0,0,0.961038947105408,0,0.931582152843475,3,3,228
"1045",3,0,1,0,3.33333325386047,3,5,1,0,1.01910829544067,0,0.931582152843475,3,3,95
"1046",3,1,1,0,1.66666662693024,2,5,0,1,0.824742257595062,0,0.931582152843475,3,3,236
"1047",1,0,1,0,1.66666662693024,2,5,0,0,NA,0,0.931582152843475,3,1,73
"1048",1,1,1,0,1.33333337306976,2,5,1,0,1,0,0.931582152843475,3,3,1400
"1049",1,0,1,0,4.66666650772095,3,5,0,0,1,0,0.931582152843475,3,3,180
"1050",1,1,1,0,2.33333325386047,2,5,0,1,0.757825374603271,0,0.931582152843475,3,3,753
"1051",2,0,1,0,1.33333337306976,1.66666662693024,4,0,0,NA,0,0.931582152843475,3,1,47
"1052",1,0,1,0,4.33333349227905,3.33333325386047,5,1,0,NA,0,0.931582152843475,3,1,105
"1053",1,0,1,0,4,3,5,1,1,1.01807069778442,0,0.931582152843475,3,3,520
"1054",1,1,1,0,3.66666674613953,3.33333325386047,5,0,1,NA,0,0.931582152843475,3,1,236
"1055",2,0,1,0,2,2,4.33333349227905,0,0,1,0,0.931582152843475,3,3,42
"1056",2,0,1,0,2.66666674613953,3,5,1,0,0.824427485466003,0,0.931582152843475,3,3,615
"1057",1,0,1,0,4.33333349227905,3.33333325386047,5,1,0,0.890207707881927,0,0.931582152843475,3,3,105
"1058",2,0,1,0,4.66666650772095,2.33333325386047,5,0,1,1,0,0.931582152843475,3,3,151
"1059",1,0,1,0,3.33333325386047,2.66666674613953,5,1,0,0.886262953281403,0,0.931582152843475,3,3,447
"1060",1,1,1,0,1.66666662693024,2.66666674613953,4.66666650772095,0,0,0.766666650772095,0,0.931582152843475,3,3,25
"1061",1,0,1,0,3.66666674613953,2.66666674613953,4.33333349227905,1,1,NA,0,0.931582152843475,3,1,107
"1062",2,0,1,0,2.66666674613953,2,4.66666650772095,1,0,1,0,0.931582152843475,3,3,210
"1063",3,0,1,0,4,2.66666674613953,5,0,1,0.961038947105408,0,0.931582152843475,3,3,207
"1064",2,0,1,0,2,2.66666674613953,4.66666650772095,1,0,0.97560977935791,0,0.931582152843475,3,3,101
"1065",1,0,1,0,1,1.66666662693024,5,1,0,NA,0,0.931582152843475,3,1,101
"1066",2,0,1,0,4,2.66666674613953,5,1,1,0.934050381183624,0,0.931582152843475,3,3,158
"1067",3,0,1,0,2.33333325386047,2.33333325386047,5,1,1,NA,0,0.931582152843475,3,1,277
"1068",2,1,1,0,1.66666662693024,2,4.33333349227905,0,0,NA,0,0.931582152843475,3,1,25
"1069",3,0,1,0,1.66666662693024,2.33333325386047,4.66666650772095,1,1,1.01910829544067,0,0.931582152843475,3,3,277
"1070",3,0,1,0,1,1.66666662693024,5,0,0,NA,0,0.931582152843475,3,1,42
"1071",3,0,1,0,1.33333337306976,1.66666662693024,5,1,1,NA,0,0.902403950691223,3,3,528
"1072",2,0,1,0,1.66666662693024,2.33333325386047,3,1,0,0.857142865657806,0,0.902403950691223,3,3,1097
"1073",3,0,1,0,2,2.33333325386047,5,1,0,NA,0,0.902403950691223,3,3,769
"1074",2,0,1,0,3,2.33333325386047,5,0,0,NA,0,0.902403950691223,3,3,471
"1075",2,0,1,0,2,2,5,1,1,NA,0,0.902403950691223,3,3,1341
"1076",3,0,1,0,3.66666674613953,3,5,1,0,NA,0,0.902403950691223,3,3,784
"1077",3,1,1,0,3.66666674613953,3,4.33333349227905,1,0,NA,0,0.902403950691223,3,2,861
"1078",2,0,1,0,2.33333325386047,2,5,1,0,0.890207707881927,0,0.902403950691223,3,3,1288
"1079",2,0,1,0,2.33333325386047,2,5,0,0,1,0,0.902403950691223,3,3,947
"1080",1,0,1,0,3.66666674613953,3.33333325386047,4,0,1,NA,0,0.902403950691223,3,2,386
"1081",2,0,1,0,1.66666662693024,2.33333325386047,3,0,1,NA,0,0.902403950691223,3,2,1109
"1082",2,1,1,0,4,3.33333325386047,4,0,1,NA,0,0.902403950691223,3,3,1086
"1083",2,0,1,0,3.33333325386047,3.33333325386047,5,1,0,1.01910829544067,0,0.902403950691223,3,3,666
"1084",1,0,1,0,3,2.33333325386047,5,0,0,NA,0,0.902403950691223,3,2,556
"1085",2,1,1,0,4.33333349227905,4,4.66666650772095,1,0,0.709001243114471,0,0.902403950691223,3,3,1156
"1086",1,0,1,0,1.66666662693024,1.66666662693024,5,1,0,0.923076927661896,0,0.902403950691223,3,3,825
"1087",1,1,1,0,1.66666662693024,2.33333325386047,4.33333349227905,1,0,1.03496503829956,0,0.902403950691223,3,3,962
"1088",3,0,1,0,1.66666662693024,2,5,0,1,NA,0,0.902403950691223,3,3,1028
"1089",2,0,1,0,3,2.33333325386047,5,1,0,NA,0,0.902403950691223,3,3,820
"1090",3,0,1,0,3.66666674613953,2.33333325386047,5,1,0,NA,0,0.902403950691223,3,3,409
"1091",2,0,1,0,2.66666674613953,3.33333325386047,4,1,0,NA,0,0.902403950691223,3,3,966
"1092",2,1,1,0,4,2.66666674613953,5,0,0,0.878048777580261,0,0.902403950691223,3,3,751
"1093",1,1,1,0,3,3,5,0,1,NA,0,0.902403950691223,3,3,626
"1094",1,1,1,0,4.33333349227905,3.33333325386047,5,1,1,0.964348316192627,0,0.902403950691223,3,3,834
"1095",1,0,1,0,4,4.33333349227905,3,1,1,NA,0,0.902403950691223,3,3,1071
"1096",1,0,1,0,3,2.66666674613953,5,0,0,NA,0,0.902403950691223,3,3,411
"1097",3,0,1,0,3,4,3.33333325386047,1,1,NA,0,0.902403950691223,3,2,412
"1098",2,0,1,0,1.66666662693024,2,5,1,0,NA,0,0.902403950691223,3,3,1179
"1099",2,0,1,0,3.66666674613953,3,4,1,0,0.610687017440796,0,0.902403950691223,3,3,1423
"1100",2,1,1,0,1.66666662693024,2.33333325386047,3,0,1,NA,0,0.902403950691223,3,2,709
"1101",1,0,1,0,2.66666674613953,3,4.33333349227905,1,0,0.876028656959534,0,0.902403950691223,3,3,1330
"1102",2,0,1,0,2.33333325386047,4,4,0,1,NA,0,0.902403950691223,3,2,551
"1103",1,0,1,0,2,3.66666674613953,4,1,1,NA,0,0.902403950691223,3,2,637
"1104",2,0,1,0,3.33333325386047,2.33333325386047,5,1,1,NA,0,0.902403950691223,3,2,730
"1105",1,0,1,0,3.33333325386047,2.66666674613953,5,1,0,0.942675173282623,0,0.902403950691223,3,3,1354
"1106",1,0,1,0,4.33333349227905,4.33333349227905,3.66666674613953,0,0,1,0,0.902403950691223,3,3,1162
"1107",3,0,1,0,1.66666662693024,2,5,0,0,0.830769240856171,0,0.902403950691223,3,3,997
"1108",2,0,1,0,3,3.33333325386047,3.33333325386047,1,0,NA,0,0.902403950691223,3,2,1133
"1109",1,0,1,0,1.66666662693024,1.66666662693024,5,1,0,1,0,0.902403950691223,3,3,193
"1110",1,0,1,0,3.33333325386047,2.33333325386047,5,1,1,NA,0,0.902403950691223,3,3,629
"1111",1,0,1,0,3,2.33333325386047,5,0,0,NA,0,0.902403950691223,3,1,1162
"1112",1,0,1,0,4,3.66666674613953,4,1,0,NA,0,0.902403950691223,3,2,735
"1113",2,0,1,0,3.33333325386047,2.33333325386047,5,1,1,NA,0,0.902403950691223,3,2,599
"1114",1,0,1,0,1,1.66666662693024,5,1,0,NA,0,0.902403950691223,3,3,625
"1115",2,0,1,0,2.66666674613953,2.33333325386047,5,1,0,NA,0,0.902403950691223,3,2,445
"1116",2,1,1,0,2,2.33333325386047,3.66666674613953,0,0,NA,0,0.902403950691223,3,3,431
"1117",1,1,1,0,2.66666674613953,2.66666674613953,5,0,1,NA,0,0.902403950691223,3,2,410
"1118",3,1,1,0,1,2.33333325386047,5,0,0,NA,0,0.902403950691223,3,2,458
"1119",2,0,NA,NA,1.66666662693024,1.33333337306976,4.66666650772095,1,1,NA,1,NA,NA,1,1280
"1120",2,0,NA,NA,2,1.66666662693024,5,0,1,NA,1,NA,NA,1,1223
"1121",3,0,0,1,3,2.66666674613953,5,0,0,1,0,0.870893895626068,3,3,1042
"1122",2,0,0,1,1.66666662693024,2,5,1,1,1.02777779102325,0,0.870893895626068,3,3,1159
"1123",2,0,0,1,4,2.66666674613953,5,0,0,0.916666626930237,0,0.870893895626068,3,3,1040
"1124",1,0,0,1,3.66666674613953,3,5,1,0,0.793103456497192,0,0.870893895626068,3,3,1047
"1125",1,0,0,1,2,2,5,1,0,1,0,0.870893895626068,3,3,1346
"1126",3,0,0,1,4,3.33333325386047,5,0,0,1.01522839069366,0,0.870893895626068,3,3,411
"1127",2,0,0,1,2.33333325386047,2.33333325386047,5,0,0,0.666666686534882,0,0.870893895626068,3,3,958
"1128",2,0,0,1,3,3.66666674613953,3.66666674613953,1,0,0.816326558589935,0,0.870893895626068,3,3,819
"1129",2,0,0,1,3.66666674613953,3.33333325386047,5,0,0,1,0,0.870893895626068,3,3,672
"1130",1,1,0,1,1.66666662693024,2.33333325386047,5,1,1,0.862745106220245,0,0.870893895626068,3,3,1029
"1131",3,1,0,1,4.66666650772095,3.33333325386047,4,0,1,0.800000011920929,0,0.870893895626068,3,3,880
"1132",2,0,0,1,2.66666674613953,2.33333325386047,5,0,0,0.986666679382324,0,0.870893895626068,3,3,890
"1133",1,0,0,1,1,1.66666662693024,4.33333349227905,1,0,0.980132460594177,0,0.870893895626068,3,3,501
"1134",3,0,0,1,5,3,5,1,0,1.08029198646545,0,0.870893895626068,3,3,614
"1135",3,0,0,1,3.33333325386047,3.33333325386047,3.33333325386047,1,0,0.363636374473572,0,0.870893895626068,3,3,460
